SPXT,S5UTIL,S5TELS,S5RLST,S5MATR,S5INFT,S5INDU,S5HLTH,S5FINL,S5ENRS,S5CONS,S5COND,RUTPINTR,RUMRINTR,RUMCINTR,RU20VATR,RU20INTR,RU20GRTR,RU10VATR,RU10GRTR,NDUEEGF,NDDUWXUS,NDDUUK,NDDUPXJ,NDDUNA,NDDUJN,NDDUE15X,LMBITR,LG30TRUU,LBUSTRUU,BCOMTR
1536.16,145.17,121.81,96.44,142.82,275.36,239.23,362.92,361.37,222.61,246.91,240.21,2176.73,712.5856,3022.42,3285.79,2048.212,1764.33,476.542,350.5432,109.178,2247.804,2801.67,1385.735,2408.427,2870.788,2424.395,574.4181,331.2991,1029.03,164.144
1520.44,145.04,119.01,95.97,143.48,267.01,238.87,359.06,359.27,223.19,245.14,237.3,2152.01,711.9418,3000.6,3287.33,2044.166,1755.411,473.883,345.0507,109.537,2257.299,2821.187,1390.747,2382.385,2893.057,2429.305,575.0979,331.612,1031.42,164.899
1491.05,144.1,117.02,95.08,142.62,259.93,233.05,353.85,351.36,215.9,244.77,232.12,2108.8301,701.7863,2956.77,3238.09,2006.68,1715.741,465.755,338.0041,108.043,2252.951,2819.65,1379.834,2335.895,2883.972,2429.709,575.3135,331.532,1031.44,163.315
1486.57,141.36,116.04,95.01,143.86,260.28,233.12,347.5,349.45,215.8,244.28,234.41,2100.8601,695.824,2950.17,3223.46,1991,1695.109,464.864,336.2887,108.148,2223.433,2766.766,1380.315,2327.821,2843.085,2399.372,575.3734,331.3497,1031.86,164.894
1542.53,142.46,121.18,95.16,145.35,290.84,242.93,357.05,359.48,220.54,244.31,239.24,2187.99,706.6614,3027.3,3262.46,2034.258,1752.952,475.582,354.5392,109.614,2254.289,2808.032,1383.384,2418.752,2852.837,2444.805,574.4416,331.1622,1026.33,166.665
1520.39,141.46,118.73,94,145.74,280.93,237.7,352.53,356.01,217.77,244.09,236.74,2154.6001,696.3309,2993.49,3218.69,2000.912,1717.645,471.394,347.3456,108.94,2251.809,2799.794,1382.469,2382.701,2876.601,2435.955,574.246,330.7534,1028.16,166.58
1494.87,138.76,114.34,93.99,144.92,270.51,233.36,349.22,350.83,216.99,243.94,232.41,2117.1599,686.3858,2954.45,3165.48,1966.425,1686.506,465.555,340.165,108.106,2242.74,2789.911,1384.321,2344.338,2880.472,2416.385,574.3034,330.7384,1031.03,167.647
1522.8,138.05,118.35,94.42,146.03,283.03,235.51,352.94,356.8,222.11,246.03,235.71,2159.54,692.8465,2989.06,3202.84,1994.501,1715.889,472.42,347.4792,108.166,2249.724,2803.67,1381.784,2387.89,2852.784,2436.364,573.904,330.4927,1027.63,169.182
1555.04,138.93,121.34,95.71,148.03,297.16,240.94,357.99,362.44,223.39,244.93,243.45,2207.5901,705.5596,3049.88,3266.1,2042.445,1766.419,479.873,357.4057,109.167,2249.349,2797.843,1382.283,2439.095,2824.218,2446.474,571.991,330.2652,1024.38,170.905
1546.73,136.79,122.04,96.27,148.36,296.67,240.3,351.45,361.15,219.25,243.27,243.87,2193.5601,706.8862,3047.99,3279.79,2049.917,1771.703,478.337,354.967,110.428,2279.353,2827.826,1409.996,2427.574,2891.671,2472.231,571.9547,330.4244,1025.96,168.12
1556.93,133.59,125.63,96.05,147.67,300.83,242.54,348.48,364.64,222.09,244.73,245.36,2209.9199,701.3975,3039.71,3237.86,2025.562,1752.665,480.156,357.1275,110.631,2284.294,2822.107,1411.875,2443.903,2926.99,2470.879,572.469,330.5101,1029.29,167.837
1569.17,131.84,124.24,96.44,148.35,303.02,246.91,356.81,366.62,221.21,244.95,247.4,2229.77,702.2568,3051.57,3246.98,2031.701,1758.449,481.44,361.8917,111.752,2305.937,2819.177,1426.734,2463.163,2990.392,2494.595,572.3901,330.0932,1026.76,167.513
1548.31,134.69,122.62,96.34,147.35,295.11,243.21,353.17,360.04,218.69,242.71,245.72,2198.6201,695.3105,3020.44,3216.9,2008.683,1733.981,476.663,355.9336,110.907,2300.941,2809.659,1420.561,2431.111,3011.821,2479.741,572.7311,330.1714,1029.66,167.111
1531.32,135.57,123.44,95.59,147.41,287.02,240.06,350.69,357.66,218.16,241.22,240.74,2174.46,687.7502,2987.28,3175.09,1977.936,1702.396,474.278,349.6493,109.445,2295.856,2797.513,1413.255,2404.147,3038.626,2466.143,573.7572,329.7982,1032.08,164.983
1540.12,139.16,124.24,95.49,148,290.37,240.35,353.07,357.68,221.46,243.75,239.95,2187.3601,685.5843,2993.5,3168.92,1971.904,1694.824,476.364,351.6069,110.248,2294.07,2776.587,1421.307,2416.738,3072.662,2457.54,574.9285,330.0958,1034.22,165.426
1555.82,140.36,127.55,96.79,150.05,293.07,245.19,357.21,361.13,223.48,243.86,241.02,2209.1201,691.0493,3029.86,3213.73,2001.239,1721.617,481.278,355.3719,109.425,2286.651,2775.839,1407.825,2442.719,3062.258,2443.903,575.6092,329.6332,1032.74,165.516
1537.02,140.14,124.7,97.18,148.49,285.44,242.46,352.41,358.56,220.85,241.77,239.8,2179.9199,682.6681,3007.87,3174.8,1970.882,1688.84,476.832,350.2098,110.484,2292.138,2779.471,1409.97,2412.924,3081.859,2449.273,575.6788,329.9617,1033.26,164.462
1523.89,139.57,125.97,97.68,147.64,282.87,239.6,351.23,354.65,219.04,239.21,236.52,2161.1399,681.5819,2991.29,3163.83,1965.973,1686.712,473.444,347.1773,110.082,2286.515,2734.865,1413.77,2393.563,3063.323,2462.204,576.0045,330.4858,1034.29,163.915
1514.33,134.99,124.24,97.65,146.34,276.6,236.73,352.42,354.6,219.85,239.34,235.46,2146.6899,677.6519,2976.68,3142.18,1947.119,1664.643,471.787,343.937,109.487,2283.626,2737.593,1410.538,2377.06,3052.321,2462.238,576.7692,330.7702,1037.19,165.926
1510.25,133.08,123.76,97.13,145.16,278.98,236.14,351.93,353.07,215.88,240.27,233.7,2141.53,677.7324,2968.14,3145.2,1948.157,1664.616,469.822,343.7142,108.822,2273.429,2722.786,1411.118,2371.188,3070.004,2437.939,577.9481,330.6906,1038.94,162.393
1513.77,132.79,123.14,97.18,146.21,274.82,237.21,351.7,354.35,218.21,243.36,236.3,2144.8999,678.9124,2978.81,3140.87,1946.712,1664.737,471.939,343.4863,107.355,2273.463,2742.772,1400.752,2375.415,3027.762,2444.833,577.833,330.5367,1038.55,164.612
1476.26,127.67,120.15,96.72,143.42,265.07,229.53,342.11,346.68,214,240.31,231.75,2092.1399,662.3088,2913.06,3070.65,1894.388,1610.376,462.615,333.6071,107.911,2273.309,2739.866,1409.243,2316.249,3068.275,2430.022,578.0695,330.374,1039.07,164.455
1476.28,129.48,121,97.27,142.64,270.91,228.56,339.55,344.4,213.85,240.71,229.93,2093.49,661.1453,2899.32,3065.65,1891.896,1608.906,460.697,334.6865,107.953,2245.452,2742.959,1407.128,2316.611,3023.306,2377.603,578.794,329.5328,1040.34,165.475
1489.88,127.6,120.83,96.57,144.34,274.6,231.19,342.13,347.39,214.01,243.8,232.73,2112.3101,661.7033,2921.48,3078.31,1897.145,1610.555,463.691,338.4034,107.433,2222.688,2679.388,1403.626,2335.509,2999.651,2366.198,578.9744,329.2075,1038.9,164.264
1460.5,124.35,116.56,96.12,141.95,268.24,226.75,333.74,341.19,212.29,239.96,228.52,2068.55,649.1202,2874.44,3024.85,1858.362,1571.211,455.884,330.7434,106.991,2226.171,2669.398,1408.452,2289.685,2988.716,2384.66,579.5583,328.3171,1040.59,163.909
1458.21,123.95,117.8,95.71,141.92,261.01,227.48,335.07,341.51,214.09,239.91,229.25,2065.23,653.1525,2884.68,3060.23,1879.203,1587.839,457.313,329.3492,105.519,2202.482,2653.814,1407.778,2284.45,2962.605,2343.627,579.4036,327.7824,1038.06,163.091
1462.78,124.14,116.87,96.8,142.28,259.39,228.46,340.08,343.65,210.95,239.88,231.81,2070.53,653.1369,2891.67,3053.43,1874.498,1583.28,458.53,330.1332,106.34,2200.566,2661.35,1405.32,2290.936,2941.998,2344.721,579.6611,327.4264,1039.12,161.239
1438.47,123.43,113.91,96.88,140.47,253.79,225.73,328.1,337.17,209.62,239.2,229.73,2033.05,648.2874,2843.93,3021.25,1848.54,1554.499,452.293,322.7321,105.895,2209.49,2674.237,1395.123,2250.769,2936.385,2368.4,579.9391,326.5787,1041.75,160.711
1448.16,124.69,114.99,96.99,141.56,260.51,227.95,326.46,338.62,211.71,240.69,228.58,2051.27,648.0262,2838.87,3027.97,1849.813,1552.429,454.411,325.3182,105.285,2179.566,2639.583,1393.836,2266.401,2917.214,2319.541,580.8331,325.6425,1043.12,161.174
1433.01,125.91,113.96,97.29,139.62,256.09,226.4,327.94,331.32,211.23,238.48,225.08,2029.27,641.1486,2810.53,2982.31,1821.823,1528.828,449.467,322.0209,105.341,2153.521,2600.799,1389.694,2244.032,2877.282,2293.736,581.5375,324.8357,1044.78,163.937
1429.78,124.8,111.2,96.93,138.93,256.16,224.78,328.13,334.26,210.37,237.07,223.52,2024.72,643.3185,2812.31,2999.3,1834.22,1541.472,448.45,321.8119,104.275,2110.372,2531.559,1360.298,2238.967,2839.312,2247.048,582.9926,323.782,1049.22,164.873
1470.84,126.9,113.8,97.77,141.44,264.84,230.73,335.97,348.9,215.92,240.49,229.54,2083.9199,656.7136,2883.04,3068.77,1880.911,1585.378,460.623,331.2808,103.939,2139.677,2601.386,1354.152,2302.479,2760.462,2312.116,582.8165,324.3246,1047.61,165.185
1472.25,128.1,113.94,96.38,142.43,262.09,232.98,336.72,350.23,215.19,240.01,229.92,2086.4099,656.5385,2881.53,3066.12,1876.808,1579.176,461.957,330.7167,104.25,2146.181,2589.102,1365.021,2304.352,2802.005,2316.389,583.0946,324.1077,1047.72,164.056
1447.98,126.81,108.19,96.23,141.6,250.32,230.01,333.99,345.68,212.15,239.45,227.96,2048.01,647.5163,2852.21,3034,1849.762,1548.225,455.882,324.0983,101.972,2120.609,2565.32,1352.111,2266.877,2735.604,2295.836,583.6529,323.3149,1052.55,163.934
1428.55,124.25,107.35,96.6,142.31,243.6,228.13,329.82,339.75,213.4,239.52,222.49,2015.1801,646.9783,2822.71,3032.83,1839.232,1528.477,450.59,318.2458,101.233,2110.021,2541.735,1364.377,2234.357,2775.441,2262.103,583.5789,320.7588,1048.41,164.297
1404.21,124.84,108.32,96.63,139.79,237.23,223.56,318.68,336.24,211.91,236.79,218.08,1977.48,651.2098,2790.43,3051.35,1842.546,1522.364,446.365,310.0883,100.565,2108.935,2555.999,1355.696,2195.156,2759.319,2263.072,583.8078,319.0849,1050.82,163.917
1409.3,122.62,107.06,96.46,140.51,242.8,224.91,319.44,336.23,213.61,233.67,219.74,1987.01,651.5102,2779.7,3038.2,1834.634,1515.863,444.462,313.4328,99.769,2089.755,2528.96,1351.2,2203.89,2790.153,2216.365,583.9548,319.3969,1047.78,166.846
1385.77,121.59,104.23,97.26,140.73,234.77,219.66,314.82,333.47,212.42,227.94,216.98,1952.55,645.3716,2736.05,3001.86,1808.166,1488.904,438.528,306.8105,99.505,2112.295,2571.517,1345.604,2166.772,2785.133,2254.979,583.3635,318.4269,1048.2,166.893
1382.78,120.31,102.66,95.96,139.45,236.68,220.09,319.95,326.99,212.26,229.08,214.47,1948.9301,645.7487,2723.9,3009.8,1811.375,1489.773,434.58,308.4008,96.034,2100.806,2561.304,1312.068,2159.178,2755.792,2256.203,585.0856,311.5248,1052.35,166.522
1407.11,120.57,104.47,96.5,141.28,242.24,223.89,327.59,334.95,215.14,230.27,216.95,1985.46,656.7429,2758.51,3039.9,1834.495,1514.419,441.377,314.2713,97.375,2115.052,2562.521,1326.643,2196.308,2774.45,2276.844,584.1786,309.4824,1047.97,166.785
1405.94,122.93,107.67,97.62,142.94,241.37,223.29,319.2,336.94,217.58,228.52,217.17,1981.6899,668.3562,2779.09,3071.33,1850.121,1523.57,444.841,311.7122,99.272,2180.987,2626.933,1326.616,2195.282,2869.983,2370.975,583.9405,308.6901,1047.53,167.805
1375.88,120.51,103.84,96.12,142.46,230.24,219.47,308.78,331.58,216.45,230.6,211.12,1937.55,649.5555,2710.13,2996.31,1790.609,1461.778,436.161,303.5146,98.971,2184.536,2651.206,1328.577,2146.81,2865.094,2368.039,583.6273,308.154,1048.19,168.988
1346.96,117.84,100.92,94.91,138.74,222.68,215.48,300.86,326.08,212.57,228.49,206.47,1900.63,630.9013,2631.89,2902.46,1731.156,1410.213,427.893,296.2299,98.425,2135.928,2575.064,1325.458,2102.209,2866.008,2291.744,584.3117,307.646,1051.03,168.299
1355.4,117.04,103.46,94.08,138.28,231.5,215.01,301.34,323.1,212.43,226.64,211.01,1913.58,625.1534,2627.93,2874.02,1717.751,1402.499,427.012,299.7103,98.346,2096.28,2479.078,1318.967,2114.914,2913.27,2225.363,584.5142,306.1262,1051.1,167.965
1388.44,117.17,106.58,93.82,141.5,236.73,221.41,308.57,333.68,215.79,231.15,215.24,1961.6899,628.0847,2683.52,2900.02,1734.376,1417.052,437.271,307.002,101.946,2187.072,2607.939,1351.906,2165.936,2918.763,2372.191,584.8573,306.5106,1049.2,165.797
1354.23,113.58,104,92.91,140.11,233.27,216.42,294.29,324.6,212.89,225.78,210.59,1910.98,625.2296,2617.58,2881.91,1716.994,1396.963,427.786,297.9753,102.92,2189.441,2593.281,1366.932,2112.465,2976.754,2360.632,585.3236,307.9606,1053.2,167.109
1308.3,107.33,102.21,90.96,136.09,227.07,208.94,279.77,314.21,203.65,221.05,203.19,1847.9399,614.9424,2546.49,2821.77,1679.184,1364.409,415.036,288.0326,101.831,2127.313,2519.58,1354.983,2044.447,2935.821,2267.153,586.7016,308.2258,1057.62,167.661
1318.18,110.83,105.31,89.47,134.1,234.62,209.53,285.22,317.21,198.77,217.13,203.21,1863.1899,609.2882,2554.49,2792.94,1666.943,1358.9,415.526,291.7542,99.868,2068.734,2416.527,1321.615,2060.567,2910.103,2194.798,587.9135,308.0409,1057.81,167.913
1309.68,107.14,103.07,88.84,133.27,235.76,210.45,288.61,314.52,195.89,212.51,199.91,1852.52,604.9741,2545.11,2759.1,1653.318,1353.711,411.307,291.6659,101.975,2072.049,2415.409,1326.417,2048.424,2921.333,2201.058,588.4601,308.1235,1058.78,168.08
1304.76,108.68,103.11,87.78,130.08,240.92,208.43,283.53,313.25,190.92,211.53,199.81,1845.98,597.2448,2533.44,2732.56,1636.6,1339.296,408.78,291.2441,101.328,2014.731,2306.792,1327.026,2040.931,2884.53,2134.019,589.5878,307.2395,1057.26,168.13
1280.78,105.43,102.98,88.14,127.84,237.9,204.02,281.99,308.25,187.66,206.37,192.19,1813.9399,595.8034,2508.6,2709.45,1629.358,1339.288,402.111,286.9463,100.553,2011.081,2330.894,1308.038,2007.533,2842.064,2132.524,589.2587,307.1809,1053.17,170.152
1287.98,104.26,101.69,86.85,128.58,241.24,206.91,288.4,305.75,189.97,208.3,191.22,1829.09,598.9896,2511.94,2722.58,1639.061,1348.879,402.362,290.5544,100.963,2047.93,2421.229,1283.439,2020.894,2839.46,2187.233,589.2191,307.5687,1055.7,169.686
1253.21,101.04,99.54,84.93,126.62,236.12,201.36,274.78,295.43,187.69,203.17,187.99,1776.95,582.9647,2450.26,2637.17,1587.19,1305.788,392.473,281.7104,101.391,2077.062,2486.776,1295.311,1965.994,2888.585,2203.559,589.4605,307.8949,1058.17,170.025
1205.16,95.77,95.15,82.34,120.98,228.63,193.46,264.01,288.94,176.09,192.5,180.71,1710.55,570.0911,2376.62,2569.29,1545.15,1270.142,378.906,271.402,99.891,2011.022,2384.346,1284.715,1893.954,2848.067,2114.632,590.3407,307.5987,1059.89,170.445
1165.48,93.8,85.82,81.32,115.78,218.69,187.75,257.95,278.57,164.78,194.58,176.08,1653.5,563.2108,2305.75,2527.35,1518.962,1247.754,364.612,263.9781,96.619,1930.888,2261.865,1264.522,1831.061,2833.778,1996.063,591.2599,306.647,1063.04,169.483
1133.99,85.73,81.27,79.44,114.22,208.8,184.5,256.94,263.63,163.83,196.37,173.37,1609.88,538.8277,2238.07,2416.29,1456.376,1200.064,352.109,258.6655,96.497,1884.383,2225.435,1265.919,1778.703,2816.448,1915.256,591.5562,305.0359,1063.89,166.028
1199.01,93.32,83.36,80.31,121.96,220.05,194.15,273.22,278.5,176.61,204.76,184.33,1702.95,550.3873,2353.38,2504.88,1514.714,1252.541,370.334,274.3389,93.95,1863.32,2194.719,1220.481,1880.158,2785.079,1893.397,592.7412,302.537,1062.9,167.902
1192.28,96.47,83.82,81.36,124.57,204.91,194.64,282.24,277.65,175.53,208.68,180.51,1693.4301,550.1422,2347.83,2507.56,1513.009,1248.173,371.56,270.9084,94.009,1910.313,2305.587,1223.646,1867.37,2751.599,1969.03,592.6791,302.0084,1063.44,166.404
1212.41,94.9,84.25,84.39,125,207.16,198.81,289.31,285.4,179.65,209.59,182.92,1725.12,556.4149,2363.45,2544.22,1529.591,1256.923,376.532,275.8051,90.948,1887.925,2320.147,1196.377,1900.906,2629.972,1959.658,592.7393,299.8309,1062.21,165.137
1278.1,96.4,87.75,89.18,132.02,221.66,211.08,301.55,303.93,188.1,216.64,193.21,1819.77,575.763,2490.71,2664.09,1604.111,1320.352,396.589,291.2263,91.304,1949.608,2416.464,1214.942,2003.886,2625.724,2054.585,591.2521,297.1952,1056.14,163.869
1283.62,103.97,88.58,89.68,126.79,224.7,213.28,304.53,305.07,185.77,213.76,192.68,1826.8,577.2027,2508.28,2663,1604.601,1321.777,398.072,292.8263,92.781,1968.019,2425.458,1244.656,2013.408,2694.396,2060.415,591.0471,294.3674,1055.44,166.076
1296.34,105.54,93.67,89.71,126.83,221.23,213.72,312.25,309.68,189.85,217.94,191.61,1850.28,567.4649,2507.87,2615,1570.696,1289.41,403.489,294.5758,91.683,1964.172,2450.094,1246.262,2033.313,2670.617,2045.348,591.4472,293.5469,1060.17,166.896
1258.22,103.29,90.91,88.3,126.44,210.16,209.3,302.81,302.69,176.64,216.08,185.55,1793.84,562.7416,2447.96,2600.07,1557.967,1275.597,392.779,285.3824,91.325,1910.002,2326.832,1233.752,1972.609,2660.422,1982.896,591.7658,295.7369,1063.27,165.376
1229.19,101.09,91.19,87.39,120.71,203.96,201.46,301.45,294.19,175.16,216.09,177.68,1754.75,549.0221,2381.04,2515.3,1506.946,1233.62,383.727,278.7617,91.261,1909.837,2365.748,1221.74,1928.766,2653.861,1969.216,592.5596,296.8542,1068.26,166.039
1187.07,99.78,86.16,85.81,117.07,195.94,194.42,289.14,283.15,168.87,212.6,172.57,1692.4399,538.759,2309.75,2463.34,1469.585,1197.448,370.42,269.3695,87.937,1869.412,2317.341,1191.769,1864.207,2656.751,1899.662,593.3922,295.859,1068.13,163.615
1222.59,103.17,86.55,85.98,121.37,205.73,201.88,295.09,292.01,174.47,213.15,178.64,1741.77,553.2351,2384.48,2546.98,1524.406,1246.56,381.143,277.6814,87.445,1876.736,2347.792,1170.006,1917.96,2570.792,1943.207,592.8824,295.7394,1063.34,164.91
1247.28,104.1,85.75,87.57,124.03,211.12,206.55,305.66,296.32,177.7,217.04,181.09,1780.4301,555.244,2411.77,2568.44,1535.37,1253.83,386.865,284.3535,89.493,1888.501,2321.78,1213.04,1955.867,2657.09,1940.291,593.0554,296.9922,1066.97,163.913
1288.12,105.58,88.54,88,126.79,219.21,212.8,316.36,310.85,185.62,222.3,182.64,1841.47,559.8008,2471.65,2607.28,1560.973,1276.887,399.791,293.0812,90.714,1932.974,2397.177,1212.772,2020.81,2647.532,2011.769,592.8868,298.4244,1064.27,164.146
1292.94,106.2,89.18,86.39,128.37,216.8,213.33,315.88,314.4,187.88,223.39,183.47,1847.92,556.4281,2480.42,2597.02,1555.42,1272.876,402.162,293.4312,91.131,1967.657,2433.925,1220.071,2028.471,2712.315,2049.914,593.9806,296.387,1068.85,165.15
1286.09,108.09,89.31,86.72,127.42,215.94,211.95,316.33,311.15,187.18,222.72,180.78,1836.83,556.8969,2477.39,2596.54,1555.836,1273.847,400.145,292.0465,90.898,1940.681,2387.724,1223.346,2017.569,2683.56,2019.857,595.002,295.7751,1070.23,168.849
1258.36,105.21,87.87,85.48,125.52,210.41,205.98,306.22,303.6,183.82,221.29,178.91,1796.79,544.6061,2423.19,2526.1,1512.787,1237.849,392.052,285.2266,90.951,1952.008,2416.532,1232.505,1973.684,2665.891,2039.009,596.1838,295.5972,1074.26,169.631
1309.04,108.18,92.55,86.5,127.41,224.33,210.76,317.22,314.94,190.84,227.81,188.13,1869.45,556.627,2501.36,2601.31,1559.661,1277.847,404.894,297.7835,91.757,1941.602,2389.725,1226.358,2051.044,2714.379,2006.535,598.0028,295.9296,1075.44,169.819
1324.32,108.21,92.21,87.22,126.97,226.71,213.1,318.3,318.3,195.17,226.28,196.25,1889.38,555.8692,2540.35,2599.27,1565.016,1288.136,409.226,301.6295,92.285,1975.083,2461.363,1247.639,2073.546,2720.565,2045.325,597.1725,294.1919,1071.26,172.716
1322.36,106.46,95.14,88.2,124.68,231.53,212.44,315.16,316.24,193.18,225.71,195.16,1887.48,561.7626,2544.46,2629.35,1586.035,1308.033,408.74,301.7454,92.827,1986.306,2470.592,1253.27,2071.564,2719.926,2067.532,595.2864,294.7995,1066.17,172.244
1353.63,108.15,99.35,88.12,127.36,239.68,218.06,320.3,324.69,194.18,226.71,201.15,1933.6899,568.6403,2587.45,2655.58,1607.365,1330.536,417.606,308.8687,92.978,2003.159,2508.48,1250.625,2119.989,2649.174,2116.525,595.5013,295.5986,1067.66,172.253
1334.7,108.37,95.76,88.15,125.5,234.52,215.4,317.04,319.83,189.16,225.45,199.6,1905.97,564.3168,2559.89,2632.24,1593.6,1319.462,411.634,304.9577,93.629,1982.423,2470.907,1269.524,2090.751,2642.948,2082.364,596.2107,296.3418,1074.05,170.689
1351.82,111.5,98.46,88.61,126.57,240.41,217.26,321.86,321.26,190.77,225.79,202.89,1931.08,574.7553,2593.58,2691.15,1629.476,1349.356,416.901,309.0818,94.151,2004.633,2480.975,1266.122,2118.321,2661.486,2124.413,596.2683,298.716,1073.89,171.947
1370.85,113.32,99.1,88.71,128.17,243.37,219.63,331.36,325.29,195.18,226.25,205.17,1956.78,578.9265,2630.48,2706.1,1641.115,1361.29,422.174,313.5217,94.368,2024.849,2509.021,1273.066,2148.317,2676.727,2149.06,595.793,299.0484,1070.91,173.493
1339.79,111.47,96.1,88.93,126.14,234.71,215.25,324.2,318.63,191.97,223.31,199.83,1910.5,568.9058,2578.49,2646.86,1602.922,1327.6,413.299,305.8906,93.902,2006.907,2480.259,1270.862,2098.663,2687.729,2120.165,596.1003,299.6226,1073.88,173.141
1349.88,113.66,97.85,89.81,128,235.28,215.62,326.7,322.44,194.52,223.63,201.02,1924.38,579.0044,2603.79,2705.26,1633.372,1348.453,417.719,307.4791,93.731,2005.512,2484.825,1266.326,2115.304,2739.187,2091.56,596.6862,300.1987,1075.04,174.896
1331.2,111.89,96.54,90.19,128.2,227.22,215.1,318.38,319.8,194.34,223.27,197.81,1897.1801,567.6831,2562.65,2647.24,1592.193,1308.984,414.195,301.2193,93.826,2035.564,2527.777,1271.887,2085.016,2717.458,2154.546,596.5537,301.5357,1072.37,174.114
1307.28,111.19,93.81,91.14,124.49,220.38,211.2,315.22,313.65,189.27,221.16,195.22,1863.96,557.2871,2515.72,2597.16,1560.255,1281.098,406.564,296.0965,92.801,1978.901,2439.99,1261.778,2047.314,2684.671,2076.111,597.3276,302.1234,1074.83,172.822
1307.28,109.67,94.02,90.31,124.53,223.6,208.51,315.11,314.68,187.6,218.34,196.57,1864.0601,561.9067,2526.32,2618.36,1580.453,1304.362,406.587,296.6899,92.325,1953.933,2420.662,1255.568,2046.765,2644.707,2041.229,598.5261,303.6724,1077.11,172.585
1304.86,108.8,92.02,90.79,125.93,218.48,208.83,315.56,315.43,188.98,220.03,196.53,1859.8101,560.7996,2521.6,2603.38,1566.696,1288.81,406.536,295.4564,93.084,1961.123,2424.539,1251.081,2042.637,2642.259,2058.376,598.5562,306.2475,1078.07,173.472
1250.68,105,86.24,89.2,121.99,208.63,200.64,302.13,299.97,180.1,215.2,189.29,1778.79,545.3317,2442.37,2533.28,1519.326,1245.209,389.861,283.5511,91.495,1892.011,2340.627,1246.356,1957.373,2566.337,1964.1,601.1117,306.7668,1083.91,171.244
1273.03,104.76,89.27,89.57,122.77,213.74,203.62,310.17,305.35,180.92,216.28,192.94,1811.54,556.0126,2481.83,2606.27,1562.054,1279.289,396.062,289.1541,90.759,1882.89,2339.668,1232.593,1991.153,2498.848,1970.936,602.546,306.8025,1084.74,173.454
1252.77,104.46,87.33,89.37,119.16,205.88,199.37,307.26,300.91,180.63,216.57,189.63,1782.15,546.1624,2446.25,2547.37,1527.34,1251.387,390.77,283.9242,90.21,1879.972,2333.285,1229.233,1959.06,2542.446,1952.776,604.2977,306.8279,1086.41,175.859
1273.88,104.24,89.45,89.47,122.03,213.72,202.47,306.66,305.19,183.63,216.43,196.28,1811.83,557.61,2492.28,2613.84,1569.516,1288.023,396.851,289.2477,90.067,1904.174,2378.728,1229.237,1991.412,2510.078,2002.899,603.9311,306.6731,1081.13,177.488
1286.79,103.91,90.41,89.47,123.11,215.57,204.46,310.09,310.05,182.73,219.64,197.81,1830.97,557.0984,2508.91,2616.3,1573.156,1292.946,400.051,292.4637,90.478,1890.304,2349.983,1237.529,2010.875,2543.955,1964.713,604.3205,307.5379,1080.71,180.317
1296.23,101.5,92.06,89.35,124.42,220.24,206.05,312.2,307.61,186.6,220.56,200.87,1844.99,558.7,2516.58,2619.96,1580.054,1302.817,401.433,295.246,91.994,1912.097,2405.164,1241.68,2025.12,2536.82,1992.297,604.3853,307.5096,1083.08,180.707
1296.25,101.9,94.84,89.13,125.15,219.19,206.35,312.38,306.38,185.77,220.49,200.83,1844.53,557.9607,2518.34,2614.64,1577.124,1300.649,401.611,295.1094,92.762,1935.279,2417.08,1251.226,2025.869,2537.004,2040.354,603.8526,307.6688,1080.84,180.796
1264.42,98.94,92.86,88.39,122.55,210.97,202.4,306.71,297.98,181.25,216.76,195.41,1816.78,551.4374,2455.17,2571.1,1548.913,1275.649,392.136,287.5598,92.789,1896.38,2357.023,1256.702,1975.173,2551.28,1971.261,604.8344,308.7077,1085.04,179.041
1268.57,100.65,92.02,89.12,121.47,212.19,197.96,308.22,300.01,183.02,218.31,198,1803.5699,556.433,2470.21,2597.46,1563.843,1287.096,392.9,288.8415,91.173,1865.739,2322.704,1244.816,1980.052,2501.622,1935.495,606.0096,308.873,1088.08,180.022
1270.45,99.6,91.91,88.71,120.79,208.86,200.09,310.16,299.41,184.5,221.13,198.74,1808.3,551.8748,2461.17,2570.77,1548.391,1274.929,392.87,289.4857,89.485,1851.339,2318.807,1236.705,1983.584,2477.969,1911.768,606.6336,308.5978,1089.49,180.071
1245.39,95.95,91.1,88.13,118.48,205.6,197.58,303.43,293.15,177.97,215.42,195.84,1772.35,545.4536,2413.58,2528.14,1521.086,1250.995,385.071,283.7974,90.929,1846.272,2291.837,1250.779,1944.2,2536.466,1889.92,606.8235,307.8531,1090.03,179.937
1239.7,98.52,90.29,86.91,117.59,202.74,195.73,304.18,290.54,178.37,214.79,195.54,1764,541.3784,2404.86,2514.78,1510.887,1240.672,382.679,283.013,88.774,1810.494,2224.176,1232.507,1934.179,2545.383,1840.641,607.576,307.2753,1089.82,181.076
1202.46,96.66,86.76,85.64,114.74,194.36,191.69,295.62,280.37,174.16,209.16,189.94,1709.27,528.4998,2341.33,2441.33,1465.981,1203.104,370.871,274.8015,88.034,1802.43,2200.868,1229.436,1875.922,2599.131,1814.383,608.8439,306.8639,1092.42,180.538
